奶奶笑的好慈祥[微笑][微笑] 1⁠1⁠-⁠1⁠2⁠
看到奶奶，我想起我的老奶奶了 1⁠1⁠-⁠1⁠2⁠
长的特别像我老奶奶 1⁠1⁠-⁠1⁠2⁠
[捂脸][捂脸][打脸][捂脸][捂脸][捂脸][打脸] 1⁠2⁠-⁠1⁠8⁠
[心][心][心][心][心][心][心][心][祈祷][祈祷][祈祷][鼓掌][鼓掌][鼓掌][心][心][心][心][心][心][心][心][心][心][心][心][心][心][心][心][心] 1⁠2⁠-⁠1⁠3⁠
[666][666][666][666][666][赞][赞][赞][赞][赞][鼓掌][鼓掌] 1⁠2⁠-⁠0⁠7⁠
奶奶笑得好慈祥[玫瑰] 1⁠2⁠-⁠0⁠7⁠
[大笑][大笑][泣不成声] 1⁠2⁠-⁠0⁠6⁠
转发 • 好爱啊! 1⁠1⁠-⁠1⁠3⁠
这一段时间怎么没更新？ 1⁠1⁠-⁠1⁠3⁠
[呲牙][呲牙][呲牙][呲牙][呲牙][呲牙][呲牙][呲牙][赞][赞][赞][赞][赞][赞][赞][赞][赞] 1⁠1⁠-⁠1⁠3⁠
[666][666][666][666][666] 1⁠1⁠-⁠1⁠2⁠
[666][666][666][666][赞][赞][赞][赞][握手][握手] 1⁠1⁠-⁠1⁠2⁠
奶奶好漂亮[微笑][微笑] 1⁠1⁠-⁠1⁠2⁠
奶奶好厉害[赞] 1⁠1⁠-⁠1⁠2⁠
[赞][鼓掌] 1⁠1⁠-⁠1⁠2⁠
哈哈哈[偷笑] 1⁠1⁠-⁠1⁠2⁠
哇 花生 1⁠1⁠-⁠1⁠2⁠
老顽童 1⁠1⁠-⁠1⁠2⁠
奶奶好漂亮[微笑][微笑] 1⁠1⁠-⁠1⁠2⁠
[鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][赞][赞][赞][666][666][666][666][666] 1⁠1⁠-⁠1⁠2⁠
[赞][赞][玫瑰][玫瑰][胡瓜][胡瓜] 1⁠1⁠-⁠1⁠2⁠
奶奶也是经常玩抖音的[捂脸][捂脸] 1⁠1⁠-⁠1⁠2⁠
喜欢爷爷奶奶 1⁠1⁠-⁠1⁠2⁠
[666][666][666][赞][赞][赞][赞] 1⁠1⁠-⁠1⁠2⁠
奶奶好潮啊，太喜欢她了 1⁠1⁠-⁠1⁠2⁠
[鼓掌][鼓掌][鼓掌][鼓掌][赞][赞][赞][玫瑰][玫瑰][玫瑰] 1⁠1⁠-⁠1⁠2⁠
转发 • [可爱][可爱][可爱] 1⁠1⁠-⁠1⁠2⁠
奶奶真有爱❤️ 1⁠1⁠-⁠1⁠2⁠
可爱的爷爷奶奶[送心][送心][送心] 1⁠1⁠-⁠1⁠2⁠
开心最重要[鼓掌][鼓掌][鼓掌] 1⁠1⁠-⁠1⁠2⁠
前排 1⁠1⁠-⁠1⁠2⁠
准备自己比❤️.哈哈哈哈 1⁠1⁠-⁠1⁠2⁠
转发 • 666666 1⁠1⁠-⁠1⁠2⁠
我可以给你一个[心][心][心] 1⁠1⁠-⁠1⁠2⁠
[送心][送心] 1⁠1⁠-⁠1⁠2⁠
[心][心] 1⁠1⁠-⁠1⁠2⁠
老太太真棒！反应真快。立马知道什么意思了。[赞][赞][赞][赞][胡瓜][胡瓜][胡瓜][胡瓜][胡瓜][666][666][666][666][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰] 1⁠1⁠-⁠1⁠2⁠
我可以给你一个[心][心][心] 1⁠1⁠-⁠1⁠2⁠
[送心][送心] 1⁠1⁠-⁠1⁠2⁠
[心][心] 1⁠1⁠-⁠1⁠2⁠
