转发 • 台上一分钟，台下十年功[玫瑰][玫瑰] 1⁠2⁠-⁠1⁠4⁠
林老师的大长腿[呆无辜] 1⁠2⁠-⁠1⁠4⁠
下面让你们奶奶给大家表演一个劈叉[看] 1⁠2⁠-⁠1⁠4⁠
奶奶们，怎么保养的，能分享一下吗？[耶] 昨⁠天⁠2⁠3⁠:⁠1⁠6⁠
一直在学瑜伽吗？[赞][赞][赞][玫瑰][玫瑰][玫瑰][玫瑰] 昨⁠天⁠2⁠2⁠:⁠0⁠1⁠
[赞][赞][赞] 昨⁠天⁠1⁠8⁠:⁠0⁠9⁠
[玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰] 昨⁠天⁠1⁠7⁠:⁠0⁠1⁠
爱你们[玫瑰]么么哒哒哒[玫瑰] 昨⁠天⁠1⁠5⁠:⁠3⁠2⁠
悠雅、精致[玫瑰][玫瑰][玫瑰][赞][赞] 昨⁠天⁠1⁠3⁠:⁠5⁠6⁠
奶奶们看我感到很惭愧 昨⁠天⁠1⁠0⁠:⁠4⁠2⁠
[给力][给力][给力][比心][比心][比心] 2⁠天⁠前⁠
看到几位气质东方美阿姨还在弄努力打造自已，我们还有什么理由不坚持努力？向阿姨们看齐[赞][赞][赞][赞][赞]您们是我的动力[玫瑰][玫瑰][玫瑰][玫瑰][玫瑰]天冷了记防寒保暖[祈祷][祈祷] 2⁠天⁠前⁠
看到几位气质东方美阿姨还在弄努力打造自已，我们还有什么理由不坚持努力？向阿姨们看齐[赞][赞][赞][赞][赞]您们是我的动力[玫瑰][玫瑰][玫瑰][玫瑰][玫瑰]天冷了记防寒保暖[祈祷][祈祷] 2⁠天⁠前⁠
喜欢你们 希望以后也像你们这样。多多分享你们的日常保养 2⁠天⁠前⁠
@L @Clover 2⁠天⁠前⁠
姐姐[赞] 2⁠天⁠前⁠
什么时候我也能亲自拍到各位姐姐的美丽漂亮的场面 2⁠天⁠前⁠
好，跟你们学学[比心][比心][比心][比心][比心] 2⁠天⁠前⁠
[赞][玫瑰][玫瑰] 2⁠天⁠前⁠
真厉害 2⁠天⁠前⁠
女人不管多大都要优雅的活着[赞][赞][赞] 2⁠天⁠前⁠
你们太棒了，我也要学你们[赞][赞][赞] 2⁠天⁠前⁠
太棒了[赞][赞][赞][鼓掌][鼓掌][666][666][666][玫瑰][玫瑰][玫瑰][玫瑰] 2⁠天⁠前⁠
奶奶们是我的榜样 2⁠天⁠前⁠
我的榜样，愿老如您们 2⁠天⁠前⁠
非常棒棒滴[赞][赞][赞][赞][玫瑰][玫瑰][玫瑰][玫瑰] 2⁠天⁠前⁠
喜欢四位阿姨 2⁠天⁠前⁠
阿姨们你们太棒了[赞][赞][赞][赞][赞][赞][赞][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌]，值得跟你们好好学习学习[玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][比心][比心][比心][比心] 2⁠天⁠前⁠
@枷锁 2⁠天⁠前⁠
没有不劳而获的美丽[赞]，只有懒女人没有丑女人 2⁠天⁠前⁠
对，多发你们是怎么努力的过程，才是我们想知道并学习的内容。如果成天发你们的风光一面，我们只会羡慕，但不知道如何才能学习。 2⁠天⁠前⁠
我……为什么才看到这个视频[捂脸]@莹莹bling 你看见了吗 2⁠天⁠前⁠
喜欢你们[爱慕] 2⁠天⁠前⁠
转发 • [赞] 2⁠天⁠前⁠
[赞][赞][赞][赞][赞] 2⁠天⁠前⁠
生命在于运动[赞][赞][赞][鼓掌][鼓掌][鼓掌][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰] 2⁠天⁠前⁠
我的榜样，，我的目标，喜欢你们。 2⁠天⁠前⁠
[赞][赞][赞][赞] 2⁠天⁠前⁠
奶奶们的身上散发着光芒。 3⁠天⁠前⁠
向老姐姐们学习[赞][赞][赞][赞][赞][赞][赞][玫瑰] 3⁠天⁠前⁠
给了我这种变老的人了信心，原来老了还是可以这样美[赞][玫瑰] 3⁠天⁠前⁠
大长腿 1⁠2⁠-⁠1⁠8⁠
厉害了 1⁠2⁠-⁠1⁠8⁠
真的很想认识你们 四姐妹是我崇拜的偶像 到北京希望有机会能见到你们 年轻时的梦想就是想当一名模特 1⁠2⁠-⁠1⁠8⁠
太喜欢你们了 爱美更爱生活 年龄对你来说就是数字 这也是我所追求的 没有年龄概念 只知追求完美。 1⁠2⁠-⁠1⁠8⁠
