亲爱的娃娃们我在剧组拍戏，角色需要所以才留着胡茬[捂脸][捂脸][捂脸] 3⁠天⁠前⁠
谁和我一样？小时候看济公是黑白电视看的，而不是彩电。各位不要笑话我啊。[呲牙][呲牙]气人的事还要手扶着天线，怕有雪花。[泪奔]但我还是感觉游本昌先生演的才是最经典的 为您点赞[赞]看见必须点赞，规矩 3⁠天⁠前⁠
可爱的爷爷，祝爷爷健康长寿[玫瑰] 3⁠天⁠前⁠
老爷子变了以后也是老玩童，因为额头上有皱纹。[捂脸][捂脸] 1⁠分⁠钟⁠前⁠
好可爱[赞][赞][赞] 2⁠分⁠钟⁠前⁠
好可爱 5⁠分⁠钟⁠前⁠
看到你就开心了[呲牙]爷爷 6⁠分⁠钟⁠前⁠
小娃娃[爱慕][爱慕] 8⁠分⁠钟⁠前⁠
[赞][赞][赞][赞][666][666][666][666][坏笑][坏笑][坏笑] 8⁠分⁠钟⁠前⁠
爷爷下午好[赞] 1⁠1⁠分⁠钟⁠前⁠
爷爷这心态真心好[赞] 1⁠4⁠分⁠钟⁠前⁠
@辣王李永志 1⁠6⁠分⁠钟⁠前⁠
[玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][胡瓜][胡瓜][胡瓜][胡瓜][胡瓜][胡瓜][666][666][666][赞][赞][赞][赞][赞][赞] 1⁠7⁠分⁠钟⁠前⁠
可爱的爷爷！[赞][赞][赞][赞] 1⁠9⁠分⁠钟⁠前⁠
嗨嗨的迷子 1⁠9⁠分⁠钟⁠前⁠
亲爱的爷爷希望您永远快乐[赞][赞][赞] 2⁠2⁠分⁠钟⁠前⁠
开心快乐，真好[赞][赞][赞][赞][赞][玫瑰][玫瑰][玫瑰][玫瑰][666][666][666][666][666] 2⁠5⁠分⁠钟⁠前⁠
可爱的娃娃爷爷[送心] 2⁠8⁠分⁠钟⁠前⁠
爷爷太可爱了[灵机一动] 3⁠0⁠分⁠钟⁠前⁠
哈哈哈哈哈哈哈哈[大笑][大笑][大笑][比心][比心][比心] 3⁠1⁠分⁠钟⁠前⁠
祝爷爷身体健康 3⁠1⁠分⁠钟⁠前⁠
还是爷爷的胡子性感，我果断烧了我的，嘴疼，脸疼[惊呆] 3⁠1⁠分⁠钟⁠前⁠
老爷爷真的好快乐！[赞][赞][赞][赞][666][666][666][呲牙][呲牙][呲牙][呲牙] 3⁠5⁠分⁠钟⁠前⁠
祝爷爷健康长寿，永远快乐[笑]😊😊[玫瑰][玫瑰][玫瑰] 4⁠0⁠分⁠钟⁠前⁠
济公爷爷的新作品什么时候上映啊？ 4⁠2⁠分⁠钟⁠前⁠
[赞][赞][赞][耶][耶][耶] 5⁠0⁠分⁠钟⁠前⁠
可爱的爷爷，祝你身体健康……[灵光一闪] 5⁠1⁠分⁠钟⁠前⁠
真可爱的帅哥[呲牙][玫瑰][玫瑰][玫瑰][赞][赞][赞] 5⁠2⁠分⁠钟⁠前⁠
老顽童 5⁠2⁠分⁠钟⁠前⁠
爷爷好可爱[呲牙] 5⁠2⁠分⁠钟⁠前⁠
爷爷好可爱 5⁠4⁠分⁠钟⁠前⁠
[微笑] 1⁠小⁠时⁠前⁠
[害羞][害羞] 1⁠小⁠时⁠前⁠
可爱的爷爷，祝你，健康长寿。 1⁠小⁠时⁠前⁠
祝快乐的“小娃娃”健康长寿。看见您就想起了我爷爷，可惜他半年前去世了，到现在我还不能接受他离去的现实 1⁠小⁠时⁠前⁠
你做快乐的老爷子[呲牙][呲牙] 1⁠小⁠时⁠前⁠
[赞][赞][赞][赞][赞][赞][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][赞][赞][赞][啤酒][啤酒] 1⁠小⁠时⁠前⁠
🙏🙏🙏 1⁠小⁠时⁠前⁠
童❤️永存！长命百岁[赞][玫瑰] 1⁠小⁠时⁠前⁠
爷爷你好！[赞][赞][赞][赞] 1⁠小⁠时⁠前⁠
[祈祷][祈祷][祈祷][祈祷][祈祷][祈祷][祈祷][祈祷][祈祷][祈祷][祈祷][赞][赞][赞][赞][赞][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰] 1⁠小⁠时⁠前⁠
爷爷真可爱[偷笑] 1⁠小⁠时⁠前⁠
济公爷爷~也是快乐的小宝宝~ 1⁠小⁠时⁠前⁠
济公爷爷好[咖啡] 1⁠小⁠时⁠前⁠
[呲牙]爷爷真可爱，祝爷爷身体健康，长命百岁 1⁠小⁠时⁠前⁠
喜欢济公爷爷 1⁠小⁠时⁠前⁠
看到济公爷爷，就想我外公了[流泪][流泪][流泪] 1⁠小⁠时⁠前⁠
济公爷爷好[赞] 1⁠小⁠时⁠前⁠
济公爷爷好可爱啊[赞][赞][赞][赞] 1⁠小⁠时⁠前⁠
[祈祷][祈祷][祈祷] 1⁠小⁠时⁠前⁠
爷爷老了 1⁠小⁠时⁠前⁠
济公爷爷您好[比心][比心] 1⁠小⁠时⁠前⁠
祝您健康长寿[鼓掌][鼓掌] 2⁠小⁠时⁠前⁠
爷爷好[玫瑰] 2⁠小⁠时⁠前⁠
哈哈哈，太可爱了！第一次看爷爷有胡渣的样子 2⁠小⁠时⁠前⁠
心态好，身体好，是人最大财富 2⁠小⁠时⁠前⁠
爷爷胡子长了[捂脸][捂脸][捂脸] 2⁠小⁠时⁠前⁠
济公活佛 2⁠小⁠时⁠前⁠
祝爷爷身体不健康，永快乐远[比心][比心][比心][比心] 2⁠小⁠时⁠前⁠
[偷笑][偷笑][偷笑] 2⁠小⁠时⁠前⁠
爷爷百岁 2⁠小⁠时⁠前⁠
这个赞一定要送给乐观的游老师[赞] 2⁠小⁠时⁠前⁠
加油鸭！爷爷，天冷要保暖哦，祝您健康长寿！[可爱] 2⁠小⁠时⁠前⁠
人可以不老就好了 2⁠小⁠时⁠前⁠
[赞][赞][赞] 2⁠小⁠时⁠前⁠
，
[耶][耶][耶] 2⁠小⁠时⁠前⁠
[赞][赞][赞][赞] 2⁠小⁠时⁠前⁠
济公活佛，爷爷[鼓掌][鼓掌][鼓掌][鼓掌][鼓掌] 2⁠小⁠时⁠前⁠
[心][心][心][心][心] 2⁠小⁠时⁠前⁠
向老艺术家致敬[玫瑰] 2⁠小⁠时⁠前⁠
[玫瑰][玫瑰] 2⁠小⁠时⁠前⁠
[祈祷][祈祷][祈祷][祈祷][祈祷][祈祷][赞][祈祷][赞][赞][赞][赞] 2⁠小⁠时⁠前⁠
[呲牙][呲牙][呲牙][呲牙][呲牙][呲牙][呲牙][呲牙][呲牙][呲牙][呲牙] 2⁠小⁠时⁠前⁠
亲爱的爷爷我也想跟你拍戏[害羞] 2⁠小⁠时⁠前⁠
济公爷爷好！祝你身体健康 2⁠小⁠时⁠前⁠
[耶][耶][耶] 2⁠小⁠时⁠前⁠
经典之作[赞]伴我童年[捂脸] 2⁠小⁠时⁠前⁠
可爱的老爷爷，祝爷爷健康长寿[玫瑰] 2⁠小⁠时⁠前⁠
济公是快乐的小顽童[赞][赞][赞][赞][赞][鼓掌][鼓掌][鼓掌]祝小顽童身体健康长寿[玫瑰][玫瑰][玫瑰]！ 2⁠小⁠时⁠前⁠
爷爷拍视频不眨眼？ 3⁠小⁠时⁠前⁠
我想看一半是伤心的脸，一半是开心的。 3⁠小⁠时⁠前⁠
好爷爷吧，快乐无边， 3⁠小⁠时⁠前⁠
