因为视频不能p，所以最后变成了照片[捂脸] 2⁠天⁠前⁠
奶奶都会p 而我不会[泣不成声] 2⁠天⁠前⁠
奶奶，你好久没翻我了[快哭了][泣不成声] 2⁠天⁠前⁠
奶奶好可爱啊！ 9⁠分⁠钟⁠前⁠
太棒达！！永不老松，脚板那么灵活！ 2⁠2⁠分⁠钟⁠前⁠
奶奶你又好久没有翻我啦[捂脸] 4⁠1⁠分⁠钟⁠前⁠
奶奶你根本没翻过我😭😭 5⁠6⁠分⁠钟⁠前⁠
奶奶好可爱，但是要多注意身体[玫瑰] 1⁠小⁠时⁠前⁠
奶奶翻我[耶][耶] 1⁠小⁠时⁠前⁠
好可爱的奶奶[坏笑] 1⁠小⁠时⁠前⁠
奶奶太可爱了！[玫瑰][玫瑰][玫瑰] 1⁠小⁠时⁠前⁠
奶奶真厉害，都可以把脚弯过去，我一个学舞蹈的，还不如一个奶奶[捂脸我忘记了，开玩笑要有度][捂脸] 2⁠小⁠时⁠前⁠
奶奶你怎么弄的？ 2⁠小⁠时⁠前⁠
奶奶好淘气啊[呲牙] 2⁠小⁠时⁠前⁠
好可爱的奶奶！祝奶奶健康长寿[送心] 2⁠小⁠时⁠前⁠
傻子。 2⁠小⁠时⁠前⁠
@吃宵夜不存在 我没奶奶厉害 2⁠小⁠时⁠前⁠
好可爱的奶奶！祝奶奶健康长寿[送心]。 2⁠小⁠时⁠前⁠
好可爱的奶奶！祝奶奶健康长寿[送心]。 2⁠小⁠时⁠前⁠
奶奶翻我[送心][送心] 3⁠小⁠时⁠前⁠
淘气~[微笑] 3⁠小⁠时⁠前⁠
腰真好 3⁠小⁠时⁠前⁠
厉害了 3⁠小⁠时⁠前⁠
？？[黑脸] 3⁠小⁠时⁠前⁠
奶奶厉害[玫瑰] 4⁠小⁠时⁠前⁠
奶奶我喜欢你三年了
你好像一次都未有翻我 4⁠小⁠时⁠前⁠
祝奶奶健康长寿 4⁠小⁠时⁠前⁠
奶奶翻我 4⁠小⁠时⁠前⁠
愿一直身体健健康康 5⁠小⁠时⁠前⁠
好可爱啊奶奶 5⁠小⁠时⁠前⁠
：好可爱的奶奶！祝奶奶健康长寿[送心] 5⁠小⁠时⁠前⁠
不是的，因为。 5⁠小⁠时⁠前⁠
P图好厉害奶奶￼ 5⁠小⁠时⁠前⁠
可爱的奶奶[泪奔] 6⁠小⁠时⁠前⁠
无聊 6⁠小⁠时⁠前⁠
卧！！！！！！！！！！！！！！！！！！槽！！！！！！！！！！！！！！！ 7⁠小⁠时⁠前⁠
